Frame,Fish_ID,X_center,Y_center
159,702,447.6568,922.5175
159,791,168.47339,943.2141
159,794,708.55615,894.4146
159,796,1198.6687,574.2784
160,183,1752.4441,531.16736
160,634,1530.9761,914.69666
160,794,741.42786,893.3745
160,800,1371.4785,675.34656
160,808,1502.3171,676.2612
160,647,1235.6758,1010.2802
160,733,910.1112,743.46967
160,741,900.4492,1009.04224
160,569,1659.3066,724.0739
161,183,1743.8345,613.7683
161,794,752.3807,904.59515
161,741,915.31226,1002.38635
161,702,457.98157,913.78564
162,183,1744.509,629.9306
162,741,929.5276,988.27435
162,622,305.81598,781.098
162,707,732.82056,794.3685
163,183,1738.2322,640.33716
163,741,937.65063,977.7998
163,824,72.2897,310.95947
163,622,308.09375,790.56256
163,647,1221.5469,1001.713
164,741,944.10095,977.5267
164,824,70.50566,310.55917
164,647,1236.4403,1000.4654
164,650,1176.4288,559.7482
164,634,1554.0569,924.28125
165,741,948.3594,978.4796
165,840,1224.0518,743.63477
165,650,1184.6377,562.2108
165,634,1562.468,924.84607
165,758,466.82144,738.82355
165,183,1773.7997,572.5656
166,741,954.9485,979.8705
166,650,1182.4695,553.4022
166,634,1575.1631,923.4695
166,846,1613.0773,339.1894
166,847,642.4021,510.85074
166,850,1771.3898,976.5083
166,183,1788.4309,548.3248
166,791,273.89197,930.5532
167,650,1184.1633,546.2396
167,634,1585.0049,919.8959
167,846,1627.4673,337.52786
167,847,641.1792,500.71112
167,850,1756.7189,983.19055
167,183,1813.2737,462.3814
167,855,1409.3772,805.06775
167,647,1254.6663,990.178
167,758,503.8294,731.64075
168,650,1207.596,539.8831
168,634,1591.1375,912.2666
168,846,1645.3701,333.45795
168,847,664.1975,510.25714
168,183,1826.9519,415.01932
168,741,971.05115,951.7894
169,634,1598.4484,909.45654
169,846,1656.6112,337.7132
170,634,1606.5372,907.90656
170,846,1661.5425,343.29428
170,873,1418.4397,726.63574
170,847,685.5478,462.79184
170,183,1826.8147,444.62347
171,634,1612.648,908.0929
171,873,1422.1967,729.0924
171,622,243.63963,777.20764
171,758,621.3922,764.4408
172,634,1623.8391,911.11926
172,873,1432.8572,734.82513
172,887,1320.5286,741.08093
173,634,1634.2139,916.10486
173,873,1444.4622,740.21375
173,887,1328.204,750.8529
173,850,1782.6072,978.6693
173,622,211.80334,782.8601
174,634,1650.2831,913.7904
174,904,523.41254,608.49927
175,634,1665.582,915.0601
175,904,526.617,619.446
175,914,1816.5906,587.327
175,707,757.76416,686.1842
176,904,541.48376,622.03577
177,929,782.6683,278.98154
177,634,1682.2213,923.6068
178,634,1693.8492,943.6786
178,904,556.4468,603.16345
179,634,1705.7189,940.8334
179,949,1551.2163,785.9693
179,952,1677.8586,246.09415
179,904,569.83685,592.8415
179,824,114.8682,269.2936
180,949,1551.0269,783.026
180,904,581.56537,592.8306
180,824,114.77234,275.63522
181,824,108.38772,241.87386
181,968,91.37797,424.1453
181,976,283.98572,165.45998
182,968,104.362274,389.1584
182,979,964.34485,646.7661
182,982,1013.35736,950.8932
182,949,1573.3687,800.72906
183,968,106.812935,403.6421
183,979,972.06323,645.98694
183,982,1024.5814,954.53076
183,986,1823.3384,363.521
183,952,1677.3826,164.70488
183,824,125.32543,272.9396
184,968,109.26433,419.4218
184,979,974.92053,648.64233
184,982,1025.5416,954.55457
184,952,1692.0244,175.68326
184,824,127.06689,289.71417
185,979,976.1476,650.62866
185,982,1029.1394,954.0891
185,952,1690.1882,182.36966
185,824,142.44174,290.12482
185,994,1028.1486,930.79565
186,979,973.16003,650.9599
186,982,1026.4536,958.41724
186,952,1692.7734,167.40044
186,824,140.93309,288.78247
186,996,971.47144,635.4076
186,914,1816.792,620.5054
186,986,1834.5525,356.57346
186,968,127.883705,402.33002
187,979,969.7218,652.67847
187,952,1712.2539,174.40413
187,824,134.85872,281.9489
187,968,127.39871,391.8984
187,949,1601.3196,748.1483
188,824,132.00464,285.32346
188,949,1604.9277,744.3407
188,976,355.28287,117.004814
189,949,1617.7323,743.6642
189,1008,882.9055,704.12805
189,968,139.10898,345.112
190,949,1625.3231,753.4566
190,1008,886.46484,709.0761
190,968,139.70549,346.39352
191,1008,882.1083,709.2207
191,824,147.51692,305.41296
191,976,329.7376,119.89338
192,1008,878.23065,707.6662
192,1024,748.7126,743.1545
192,904,564.30383,503.571
192,968,158.57611,379.98227
193,1008,899.68933,705.47815
193,1024,754.0742,742.67993
193,1033,1432.7874,61.719124
193,968,159.3356,391.50446
193,982,1047.5139,1003.03906
193,986,1774.6118,301.85165
194,1008,905.36365,703.9951
194,1033,1403.5034,57.20393
194,968,161.68095,385.79703
194,1043,1321.7506,478.97424
194,982,1055.4246,1000.1725
194,634,1834.7849,990.5152
195,1008,920.7566,704.46826
195,968,154.54735,416.4189
195,1043,1316.315,478.3335
195,982,1055.7683,1003.1372
195,1046,923.0752,685.7466
196,968,153.19121,417.0507
196,1043,1321.4071,472.66718
196,982,1048.887,1005.14624
196,904,596.03217,473.6308
197,968,150.73183,410.23553
197,1043,1332.6606,467.2796
197,949,1678.7651,796.433
197,986,1777.8936,295.8878
198,1043,1326.0063,461.48483
198,850,1800.1388,986.681
198,824,176.03464,338.1398
199,1043,1317.0015,463.17053
199,824,164.85213,362.53568
199,949,1705.9697,805.3574
200,996,950.923,655.7356
200,979,989.12244,685.3017
200,968,155.12032,394.14694
201,1092,698.06683,686.08563
201,979,987.73975,686.89
201,968,153.46706,397.2983
201,986,1777.1571,228.69022
202,979,993.25946,686.13477
202,1099,1802.0815,174.15306
202,824,172.33417,337.28088
202,996,950.2465,652.3992
203,979,1002.2484,684.56177
203,1099,1799.1383,158.51596
203,1105,439.58246,102.40855
203,1107,1006.4429,1027.7466
203,824,177.77428,317.47992
203,1092,715.0917,649.9686
203,968,172.88187,401.77295
204,979,1003.7432,683.714
204,824,169.26968,351.76425
204,1092,708.1699,631.875
204,986,1797.4336,248.61868
205,979,1008.69916,680.2018
205,824,164.26457,383.77283
205,986,1795.8549,232.36243
205,1099,1797.4447,160.24806
206,824,175.31514,325.01874
206,986,1790.9174,231.08875
206,1099,1795.0361,163.85156
206,850,1796.7019,998.1835
206,1092,703.4939,613.7418
207,824,172.81042,357.5442
207,1125,655.9965,751.133
207,850,1793.5756,990.3842
207,914,1825.3799,770.67755
208,824,180.60326,330.87625
208,949,1769.4553,901.229
208,1105,482.05298,87.96756
208,986,1803.752,236.35483
209,824,172.5181,355.0807
209,986,1798.688,233.0183
209,979,1022.8779,658.8617
209,1099,1788.3644,185.046
209,1092,721.22107,557.1148
210,824,163.78192,382.01062
210,1141,793.9658,470.21872
210,979,1026.0677,653.74634
210,1099,1792.4016,171.37462
211,824,161.59253,393.0442
211,1141,792.4568,464.41315
211,979,1035.8292,651.855
211,1099,1797.622,170.30688
211,986,1791.8588,232.48773
211,1092,723.95026,543.72675
212,824,165.34514,379.89157
212,979,1039.4783,649.61993
212,986,1796.3763,234.6236
213,824,178.10068,340.8566
213,979,1036.8173,647.2837
213,986,1799.7764,232.85617
213,914,1811.8936,866.85596
213,1099,1796.7695,166.1761
214,824,185.84244,315.9761
214,979,1026.2273,646.1371
214,986,1800.6906,229.14441
214,1161,448.90924,383.6053
214,914,1809.6367,875.94794
214,1099,1798.7109,154.4324
214,1141,788.2252,428.92206
215,824,191.65277,292.95676
215,979,1022.1792,645.7423
215,1161,455.24878,395.6704
215,914,1806.0105,896.64746
215,1099,1801.8665,154.33873
216,824,196.32199,287.0244
216,979,1030.4471,645.667
216,1161,461.65027,395.55896
216,914,1812.5967,868.52014
216,986,1804.6395,226.67415
217,824,194.88577,271.90875
217,979,1042.7739,643.49945
217,1161,457.98157,393.65363
217,986,1806.925,222.99466
217,850,1840.1282,997.8279
217,1099,1812.1777,126.73215
218,824,194.12537,270.49335
218,979,1056.4248,643.71674
218,1099,1818.7549,142.53311
218,1092,666.3811,469.58032
219,824,194.61742,274.18204
219,979,1066.5641,636.51355
219,1099,1817.3645,140.66113
219,1179,925.4879,575.00464
219,1092,665.9004,461.16577
219,850,1827.5654,997.87146
220,824,193.13899,273.12704
220,979,1066.4397,624.8059
220,1099,1813.6349,134.17917
220,1092,616.84143,446.92303
220,1187,1620.737,939.4859
221,824,184.2114,257.8784
221,979,1069.7495,614.57947
221,1099,1811.2546,135.55586
221,1092,599.95306,439.78473
221,1187,1594.0581,931.6471
221,1190,918.0978,396.19797
222,824,178.95135,241.37762
222,979,1077.9688,616.2054
222,1099,1810.0696,139.54318
222,1092,583.53906,432.56366
222,1161,442.60608,410.9648
223,824,176.21304,232.66801
223,979,1081.6051,617.7422
223,1195,70.521515,860.0317
223,1161,425.59958,390.45166
224,824,176.96155,241.5573
224,979,1081.6644,616.7985
224,1195,92.23321,840.1439
224,1161,438.1496,382.1896
224,1198,640.8131,382.1739
224,1099,1815.1025,129.89287
225,824,176.73228,248.81862
225,979,1078.9539,620.86365
225,1195,102.06146,832.4282
225,1206,742.03876,631.50574
226,824,176.12878,249.45424
226,979,1085.7627,622.4407
226,1195,110.34706,824.67053
226,1206,750.3638,602.3727
226,1099,1815.1167,131.41545
227,824,175.73195,247.62059
227,979,1087.1113,623.6295
227,1195,91.44882,809.24304
227,1213,1661.4733,201.72574
227,1099,1815.6293,144.27827
227,986,1807.9146,210.68033
228,824,177.44194,258.20032
228,979,1090.1233,611.53796
228,1213,1661.7754,201.23782
228,1099,1817.3254,138.03755
228,986,1809.4512,210.61435
229,824,180.7357,267.32077
229,979,1093.0872,619.6609
229,1213,1662.6301,202.84698
229,1099,1816.2876,131.42616
229,986,1809.5857,213.52393
230,824,181.8862,266.5581
230,979,1098.2051,623.30774
230,1213,1660.9209,204.62732
230,1099,1815.3743,129.5898
230,986,1812.6267,216.90993
230,1225,469.5069,741.3707
230,1226,1566.4834,825.43207
231,824,182.21184,266.00986
231,979,1108.4124,624.52423
231,1213,1661.2859,209.48448
231,1099,1815.4106,138.03822
231,986,1815.334,218.16052
231,1226,1568.74,825.1012
231,1125,653.33124,747.8661
232,824,182.8148,272.2867
232,979,1114.5994,621.3026
232,1213,1659.9346,202.85576
232,1099,1815.2002,137.52853
232,986,1815.6251,218.95624
233,824,185.8536,277.78696
233,979,1118.0972,620.6011
233,1099,1815.7294,145.39285
233,986,1809.8848,216.97
233,1239,165.06071,733.81824
233,850,1806.6565,941.37054
234,824,189.24368,284.85477
234,979,1117.2932,626.76855
234,986,1796.8086,223.29845
234,1239,165.04597,723.00476
234,850,1808.0151,937.3646
235,824,188.68063,288.89087
235,979,1123.1499,626.62146
235,986,1798.9208,230.2158
235,1239,174.58014,712.77325
235,850,1817.8394,912.8715
235,1250,1807.5107,62.532307
236,824,171.71239,325.85938
236,979,1122.8385,633.0161
236,986,1795.0264,232.38333
236,1250,1810.4993,58.78372
236,1161,452.8962,346.00433
237,824,167.70483,346.08133
237,979,1118.027,634.2173
237,986,1794.0259,238.55353
237,1250,1795.7529,72.344795
237,1273,570.5895,597.959
237,850,1815.0045,903.47754
238,824,176.76962,314.89896
238,979,1121.4983,638.2799
238,986,1791.0608,240.9686
238,1250,1792.5686,76.65193
239,824,172.145,337.10516
239,979,1121.3864,640.2215
239,986,1789.0322,239.8031
239,1250,1791.0046,77.39043
239,1239,192.905,674.74384
240,824,171.13666,350.95563
240,979,1124.5022,639.17236
240,1239,191.0004,663.57983
240,1213,1652.8306,201.9877
240,1099,1802.2479,145.7369
241,824,167.82831,362.20697
241,979,1131.9359,634.74536
241,1239,197.80891,660.6063
241,1295,818.5046,1025.7278
241,1213,1643.1235,190.21667
241,986,1788.9355,241.55182
242,824,182.64816,329.85336
242,979,1132.7617,631.5128
242,1239,195.17796,663.2914
242,1295,815.55695,1027.3401
242,986,1769.277,279.63736
243,824,188.35413,307.3683
243,979,1137.4977,633.48175
243,1295,808.59424,1028.6196
243,986,1751.8264,310.4172
243,1301,1817.696,41.45132
243,1302,1653.7344,212.42447
243,1213,1647.6475,187.0905
244,824,187.46234,291.59033
244,979,1140.9144,633.2466
244,1295,801.99414,1031.3563
244,986,1756.1367,322.48294
244,1301,1808.3203,55.878174
244,1305,1236.7703,1022.24054
245,824,177.63652,257.04453
245,979,1137.8627,638.702
245,1295,798.8871,1030.6208
245,1309,1625.5916,742.2812
245,1099,1811.561,139.6636
245,1239,212.74246,655.50684
246,824,165.88063,240.9223
246,979,1136.4143,640.83374
246,1099,1808.7369,162.56467
246,1225,417.02014,718.2004
246,1213,1637.4254,205.80693
247,824,164.38567,247.779
247,979,1144.7673,639.0992
247,1320,1489.4646,1015.7095
247,1250,1755.9752,125.245026
247,1305,1263.2931,1008.90674
247,1295,787.7654,1030.435
247,1309,1585.5098,727.2323
248,824,167.16248,259.90866
248,979,1147.4663,636.04504
248,1320,1488.9565,1013.62573
248,986,1748.5074,332.47433
248,1301,1802.8157,59.354996
249,824,162.39622,257.1509
249,979,1149.0433,629.98083
249,1320,1492.247,1014.20605
249,1332,1749.5463,1010.0038
249,986,1767.2966,325.7605
249,1301,1791.7328,73.728874
249,1190,908.94073,389.8341
249,1302,1654.2842,205.57275
249,1305,1262.5847,981.70325
250,824,175.30746,268.7955
250,979,1146.8973,628.9468
250,1320,1496.1968,1010.96313
250,1332,1744.9421,1007.99646
250,986,1774.6166,330.41064
250,1301,1787.7141,78.001915
250,1337,360.2038,670.1156
250,1190,911.1157,384.268
250,1305,1256.0067,978.0573
250,1179,952.0198,582.48535
250,1213,1655.7493,229.52544
250,1295,789.91614,1019.2688
251,824,175.80968,266.98553
251,979,1147.6793,635.82385
251,986,1777.9321,334.294
251,1337,359.12967,670.1846
251,1190,901.2101,385.8075
251,1341,730.796,638.70557
251,1342,1024.1577,1010.5227
251,1179,959.19617,583.0744
251,1213,1658.4861,214.10269
251,1295,791.067,1013.3711
251,850,1787.2268,854.0343
252,824,173.9518,269.66797
252,979,1158.38,647.73254
252,986,1768.7119,330.88403
252,1337,364.11914,663.537
252,1190,892.2705,386.26837
252,1341,745.19775,638.2258
252,1342,1020.8168,1015.6987
252,1179,972.6747,585.7146
252,1347,532.5833,654.24066
252,1301,1797.6831,66.80453
253,824,170.4516,263.7446
253,979,1171.9617,655.322
253,986,1769.5723,328.2155
253,1190,884.7248,382.4191
253,1341,758.0303,646.45
253,1342,1015.9796,1022.713
253,1179,982.2842,586.7312
253,1301,1802.1433,61.433716
254,824,177.91394,269.20996
254,979,1189.5305,660.0346
254,986,1755.7642,317.08026
254,1190,894.8458,385.63422
254,1341,762.401,654.6151
254,1179,987.2058,602.98206
255,824,183.29584,272.05157
255,979,1193.5569,659.7189
255,1341,734.09766,656.45374
255,1179,989.6649,602.666
255,1368,194.86746,841.93945
255,1302,1629.4292,210.36603
255,1301,1805.4551,52.836945
256,824,186.67009,273.7702
256,979,1193.1154,661.00977
256,1373,1813.1843,686.55005
256,986,1759.6147,314.28275
257,824,198.29515,275.76053
257,979,1190.9468,665.672
257,1373,1817.5718,679.18805
257,1377,1557.1401,713.34247
257,1099,1804.7177,157.80754
257,1295,746.3779,1018.7
257,1342,984.0215,1019.9359
257,1368,178.13138,855.0604
258,824,183.13918,294.102
258,979,1192.5813,660.4086
258,1387,1706.0098,844.1292
258,1099,1804.9666,170.25363
258,1295,745.4321,1020.4935
258,1302,1632.3896,194.43475
259,824,168.99522,355.13184
259,979,1193.447,654.6322
259,1099,1804.8876,161.56139
259,1295,732.89923,1027.0353
259,1392,1536.157,913.56226
259,1273,559.9263,611.745
259,1332,1778.271,983.4023
259,1342,961.76526,1029.3895
260,824,160.74208,393.55365
260,979,1192.9133,665.6969
260,1099,1798.1183,156.00374
260,1295,720.77905,1034.7579
260,1392,1519.3444,905.5424
260,1332,1760.5028,955.00226
260,1377,1546.2004,700.2805
261,824,173.91655,345.80823
261,979,1193.5706,674.1624
261,1099,1792.7474,152.92908
261,1295,711.72424,1041.407
261,1392,1521.3807,905.7648
261,1377,1545.4728,701.5627
261,850,1812.76,721.0405
261,1337,427.97052,624.59204
261,1341,703.2938,634.25415
262,824,180.7393,320.771
262,979,1196.9988,675.8109
262,1099,1797.1195,157.31845
263,824,185.72165,305.373
263,979,1200.7921,693.05975
263,1099,1793.376,151.72989
263,1387,1693.9797,844.6843
264,824,190.1941,300.2014
264,979,1200.8054,691.6532
264,1225,384.06213,697.3933
264,1341,712.19965,658.67676
265,824,191.69664,297.67862
265,979,1164.7908,692.6408
265,1433,627.34625,463.41928
265,1435,110.32257,946.72284
265,1225,357.73004,709.7372
265,1341,706.2008,657.10364
266,824,192.762,284.63785
266,979,1188.6448,705.48975
266,1225,346.15613,722.67596
266,1443,1861.0303,349.82803
266,1099,1794.3877,144.68231
266,1387,1670.8602,764.3357
267,824,195.86581,263.57706
267,1225,342.36356,720.2234
267,1456,197.19843,353.0594
267,1099,1793.1235,147.9898
267,1387,1645.3694,734.724
267,1433,588.36505,492.15387
268,824,189.56487,255.41476
268,1099,1795.9752,138.46046
268,1443,1865.0895,350.72937
269,824,184.22171,256.4966
269,1472,937.8067,613.84845
269,1387,1672.4329,754.17596
270,824,178.92267,262.58008
270,1472,942.5352,612.9314
270,1475,557.941,493.8827
270,1387,1683.0417,749.0008
270,1309,1235.0625,605.9995
270,1301,1792.1226,73.656906
270,1225,373.503,724.5519
270,1456,178.69174,376.27094
270,1443,1866.3325,328.9773
271,824,174.84833,263.93637
271,1387,1671.2025,738.99866
271,1483,1428.5243,62.76884
271,1486,882.00476,437.75305
271,1301,1791.505,75.55784
271,1456,175.34676,376.52356
271,1443,1864.1959,315.10638
272,824,172.27193,264.14606
272,1483,1417.5369,60.727676
272,1301,1776.8711,91.1929
272,1456,170.60219,373.51608
272,1443,1861.0767,315.04907
272,1332,1735.1313,896.32654
273,824,170.70528,270.11057
273,1483,1426.1132,63.461285
273,1301,1783.213,80.95193
273,1456,168.97906,373.51666
273,1443,1862.2008,317.28854
273,1497,430.0694,100.36787
273,979,1213.8582,715.3647
273,1475,576.0005,521.8559
274,824,165.82286,265.00888
274,1483,1448.1055,62.85964
274,1301,1786.9813,73.97927
274,1443,1862.1848,321.71402
274,1309,1236.5527,585.0446
275,824,164.26491,268.1853
275,1483,1422.5776,63.31072
275,1301,1786.7063,73.93734
275,1443,1858.5133,321.56055
275,1332,1754.3618,876.3296
275,1497,418.8457,107.34388
276,824,157.96965,258.55063
276,1483,1410.2351,63.939667
276,1301,1786.3584,71.513855
276,1443,1855.053,323.58078
276,1497,426.27905,109.323524
277,824,157.71344,266.90976
277,1483,1407.1885,63.52006
277,1301,1785.3153,72.81153
277,1443,1852.3962,325.53763
277,1526,123.223816,1041.1724
278,824,158.95065,270.86902
278,1483,1404.4297,64.8121
278,1301,1785.7554,70.8984
278,1443,1850.843,324.65778
278,1526,126.77289,1040.2891
278,1475,552.28467,517.81494
278,1497,414.33017,113.2938
279,824,161.21434,275.1801
279,1483,1406.7317,66.16173
279,1301,1785.3514,70.27528
279,1443,1852.2202,322.7761
279,1543,1609.4839,707.97095
279,1497,416.15393,114.20071
279,979,1203.1978,734.0231
280,824,162.36298,278.74475
280,1443,1854.0029,329.47217
280,1543,1608.8802,709.56116
280,1497,421.96094,112.09152
280,979,1203.0239,754.0822
280,1305,1409.054,757.1146
281,824,160.6198,274.53503
281,1443,1853.343,332.6965
281,1543,1603.7891,701.75684
281,1497,431.02515,115.42209
281,979,1195.6921,762.77954
281,1305,1405.9905,757.8424
281,1475,605.3994,556.38806
281,1483,1427.4089,65.36955
282,824,163.47202,287.10443
282,1443,1853.6323,330.43402
282,1543,1595.0642,710.11865
282,1497,422.35892,113.19101
282,979,1189.8508,765.62476
282,1475,617.99,561.37195
282,1377,1498.6818,599.47546
283,824,165.8565,293.69308
283,1443,1853.9763,318.85712
283,1543,1580.1772,713.77954
283,1497,422.95938,112.70601
283,979,1185.1506,773.6891
283,1475,616.38,564.3565
284,824,166.2114,293.60205
284,1443,1854.614,332.41144
284,1543,1570.0039,715.7976
284,1497,413.54178,116.766594
284,979,1193.4469,785.0469
284,1571,494.95135,1027.8398
284,1392,1427.0597,872.3734
284,1301,1781.1718,71.93394
284,1483,1419.7561,64.67808
285,824,165.86858,293.03372
285,1443,1855.4496,339.13574
285,1543,1563.8105,718.73096
285,1497,402.95465,113.8211
285,979,1184.6895,788.0065
285,1571,503.22263,1032.4194
285,1392,1422.4353,866.3203
285,1301,1781.4465,75.382774
285,1483,1423.8274,67.675095
285,1475,636.4614,571.66174
286,824,165.35426,292.0327
286,1443,1853.0914,341.93332
286,1543,1559.1193,722.5894
286,1497,399.55276,112.30782
286,979,1176.5947,784.9267
286,1301,1780.8555,74.41238
286,1581,143.64333,999.3621
287,824,163.58191,292.85376
287,1443,1855.9856,334.59146
287,979,1181.5088,789.3965
287,1301,1781.1055,78.332504
287,1581,143.94379,1006.94653
287,1587,1735.2458,822.27814
287,1588,593.6108,806.67346
287,1392,1414.3584,860.2101
287,1483,1418.8632,71.639046
287,1475,655.6876,568.85535
288,824,160.93451,289.40906
288,1443,1853.2361,330.97076
288,979,1175.0317,791.62415
288,1301,1780.9855,78.368286
288,1581,143.29016,1006.1772
288,1587,1739.9717,817.63
288,1392,1412.4149,855.25806
288,1483,1414.5774,69.80361
288,1475,647.06714,587.2532
288,1543,1550.5737,727.84204
288,1497,396.19244,112.8593
289,824,157.71803,286.23727
289,1443,1852.7291,331.682
289,979,1162.8921,793.6598
289,1301,1780.408,75.20748
289,1581,150.77771,1005.4765
289,1483,1409.011,68.15281
289,1475,641.8678,589.34064
289,1595,458.44174,1002.8242
289,1596,1699.2,270.87787
289,1543,1545.2415,729.66516
